Image,Name,Variation,Series,Category,Stem Color,Patent Number,Country of Origin,IMC,Feet,Release Country,Year Introduced,Year Purchased,Duplicates,Notes,Id,pezdb
https://lh3.googleusercontent.com/-ph7bDTA5ce0/Uo7hdIRV2kI/AAAAAAAABLg/YUM3xNXHfyI/w451-h602-no/DSCF0012.JPG,Kermit,Red bow,Muppets,Television,Red,4.9,Hungary,1,Yes,USA,1991,,1 Loose,,383,pezdb
https://lh5.googleusercontent.com/-hxvm9Un4yoA/Uo7hgCA7TwI/AAAAAAAABMA/20vkL67aHfc/w451-h602-no/DSCF0016.JPG,Kermit,"Remake, green frog collar",Muppets,Television,Red,4.9,China,6,Yes,USA,1999,,,,384,pezdb
https://lh4.googleusercontent.com/-lumiycprKGA/Uo7hjf6BVkI/AAAAAAAABMU/bc41MSnfV8c/w451-h602-no/DSCF0018.JPG,Kermit,,Muppets,Television,Neon Green,5.9,China,6,Yes,USA,2012,2012,,,385,pezdb
https://lh3.googleusercontent.com/-4xh7MTDSTXM/UouXDf3GhVI/AAAAAAAAAH4/Ezs10A8XC8M/w401-h534-no/DSCF0018.JPG,Katsuma,,Moshi Monsters,Video Game,Yellow,7.5,Hungary,1,Yes,Europe,2012,2013,,,386,pezdb
https://lh4.googleusercontent.com/-ntDS9FNiSe0/Uo2vUaHGlfI/AAAAAAAAAsY/npblEHDs53A/w451-h602-no/DSCF0005.JPG,Kasey Kahne,,Nascar Driver Helmets,Sports,Red,5.9,China,6,Yes,USA,2005,,,,387,pezdb
https://lh3.googleusercontent.com/-GUT_sxx-s7s/Uo2v6XtxI7I/AAAAAAAAAxg/rM0ou1I5I74/w451-h602-no/DSCF0048.JPG,Kaa,,Jungle Book,Disney,Green,5.9,Slovenia,5,Yes,USA,2003,,,,388,pezdb
https://lh4.googleusercontent.com/-blCHzoilGr8/UovZC_pf3UI/AAAAAAAAAPg/hUvVusUyNZI/w435-h580-no/DSCF0040.JPG,K9,,Emergency Heroes,People,Carmel Brown,4.9,Hungary,1,Yes,USA,2003,,,,389,pezdb
https://lh5.googleusercontent.com/-BL2as71hrQc/UpFbJsZSsMI/AAAAAAAAByM/e0BNKJxGtLU/w451-h602-no/DSCF0040.JPG,Joker,,Batman and Villans,Comics,Lavender,5.9,China,6,Yes,USA,2008,,,,390,pezdb
https://lh5.googleusercontent.com/-92YyM11pum8/UpFbly11UlI/AAAAAAAAB20/KrHsO0RlUR0/w451-h602-no/DSCF0077.JPG,John Tyler,Printed Stem,U.S. Presidents Series II,People,Red,7.5,China,6,Yes,USA,2012,,,,391,pezdb
https://lh3.googleusercontent.com/-c5pJnM6yn-Y/UpFbhpvoJYI/AAAAAAAAB2U/wRI_8kWGaM4/w451-h602-no/DSCF0073.JPG,John Quincy Adams,Printed Stem,U.S. Presidents Series II,People,Red,7.5,China,6,Yes,USA,2012,,,,392,pezdb
https://lh3.googleusercontent.com/-2Ub_VsauTkk/UpFbe8oHOpI/AAAAAAAAB18/6bJo5UxtsNM/w451-h602-no/DSCF0069.JPG,John Adams,Printed Stem,U.S. Presidents Series I,People,Medium Blue,5.9,China,6,Yes,USA,2011,,,,393,pezdb
https://lh5.googleusercontent.com/-Xy226UFTnpk/Uo7i2C2bP4I/AAAAAAAABW0/7jJkCrKUJJc/w451-h602-no/DSCF0106.JPG,Joe Cool,,Peanuts,Comics,Silver,4.9,Slovenia,5,Yes,USA,2000,,,,394,pezdb
https://lh6.googleusercontent.com/-mkhgypXV33w/UovZFcY_5iI/AAAAAAAAAP8/LAiORNgGxQo/w435-h580-no/DSCF0043.JPG,Jet Pilot,,Emergency Heroes,People,Medium Blue,5.9,China,1,Yes,USA,2003,,,,395,pezdb
https://lh3.googleusercontent.com/-ghtRMxEg6Cg/UoxXXanzv9I/AAAAAAAAAiM/WIv7F156dEg/w435-h580-no/DSCF0098.JPG,Jessie,,Toy Story,Disney,Medium Blue,5.9,China,6,Yes,USA,2010,,,,396,pezdb
https://lh5.googleusercontent.com/-K7LFYHF7tnY/Uo7iImRN67I/AAAAAAAABRo/duu1evwr7to/w451-h602-no/DSCF0062.JPG,Jerry,1997 version,Tom and Jerry,Cartoons,Neon Yellow,4.9,Not Listed,5,Yes,Europe,1997,,,,397,pezdb
https://lh3.googleusercontent.com/-jNJ9bbL4b6s/Uo2vRV6xzEI/AAAAAAAAAsI/JDp956fFsvs/w451-h602-no/DSCF0003.JPG,Jeff Gordon,,Nascar Driver Helmets,Sports,Medium Blue,5.9,China,6,Yes,USA,2005,,,,398,pezdb
https://lh4.googleusercontent.com/--HK_YQpF6E0/UpFby_wYM8I/AAAAAAAAB5I/g6hsdG-MAPQ/w451-h602-no/DSCF0095.JPG,Jean-Luc Picard,,Star Trek Next Generation,Television,Black,7.5,China,6,Yes,USA,2012,2012,1 Loose,,399,pezdb
https://lh5.googleusercontent.com/-9ILj0XJirio/Uo2w_rQmgQI/AAAAAAAAA6I/tGe26e0CIvY/w451-h602-no/DSCF0119.JPG,Jasmine,,Disney Princesses,Disney,Aqua,5.9,China,6,Yes,USA,2005,,1 Loose,,400,pezdb
https://lh5.googleusercontent.com/-SxafFfmiYfk/Uo7jJrhhXzI/AAAAAAAABY0/Hvw5sJCw7po/w451-h602-no/DSCF0121.JPG,Jango Fett,,Star Wars,Movies,Silver,4.9,Hungary,1,Yes,USA,2002,,,,401,pezdb
https://lh6.googleusercontent.com/-FIWH-63kRa8/UpFbqBCJ8fI/AAAAAAAAB3k/9fRhlWj4Vl8/w451-h602-no/DSCF0083.JPG,James T. Kirk,,Star Trek,Television,Black,7.5,China,6,Yes,USA,2008,2008,1 Limited Edition original series set of 8 MIB,,402,pezdb
https://lh4.googleusercontent.com/-lB3GpHHNRdw/UpFbhZJycqI/AAAAAAAAB2Q/n1WSPASxGSs/w451-h602-no/DSCF0072.JPG,James Monroe,Printed Stem,U.S. Presidents Series I,People,Red,5.9,China,6,Yes,USA,2011,,,,403,pezdb
https://lh3.googleusercontent.com/-7fj6iiTOyNU/UpFbg0rneuI/AAAAAAAAB2I/3LReVI1ArAk/w451-h602-no/DSCF0071.JPG,James Madison,Printed Stem,U.S. Presidents Series I,People,Medium Blue,5.9,China,6,Yes,USA,2011,,,,404,pezdb
https://lh6.googleusercontent.com/-P4K7GhlIw2A/UpFbmvKzq4I/AAAAAAAAB28/DZibX4T6hsY/w451-h602-no/DSCF0078.JPG,James K. Polk,Printed Stem,U.S. Presidents Series III,People,Medium Blue,7.5,China,6,Yes,USA,2012,,,,405,pezdb
https://lh3.googleusercontent.com/--gENRXBfzVA/UpFbp3gjbAI/AAAAAAAAB3g/IO4YmNykL_Y/w451-h602-no/DSCF0082.JPG,James Buchanan,Printed Stem,U.S. Presidents Series III,People,Medium Blue,7.5,China,6,Yes,USA,2012,,,,406,pezdb
https://lh6.googleusercontent.com/-zJVVZIzmwS0/UpFcbBDhXKI/AAAAAAAACAA/_eHkCDnke9c/w451-h602-no/DSCF0150.JPG,James A. Garfield,Printed Stem,U.S. Presidents Series IV,People,Medium Blue,7.5,China,6,Yes,USA,2013,2013,,,407,pezdb
https://lh4.googleusercontent.com/-B7r4YeJI1TQ/Uo2vk2fU52I/AAAAAAAAAu4/LLe0rvhax6I/w451-h602-no/DSCF0027.JPG,James,,Thomas and Friends,Television,Yellow,5.9,China,6,Yes,USA,2009,,,,408,pezdb
https://lh3.googleusercontent.com/-3s0LukaGKbI/UovY57464DI/AAAAAAAAAOU/n11JvFnkjBU/w435-h580-no/DSCF0031.JPG,Jake,,Tweenies,Television,Medium Blue,4.9,Not Listed,5,Yes,Europe,2002,,,,409,pezdb
https://lh5.googleusercontent.com/-FYtK-7Oj90M/UoxV0J9uXNI/AAAAAAAAAW0/of7b5eEyavo/w435-h580-no/DSCF0003.JPG,Jade,,Bratz,Dolls,Magenta,5.9,China,6,Yes,USA,2005,,,,410,pezdb
https://lh5.googleusercontent.com/-O1MCX_do-J4/UpFcD3DRdBI/AAAAAAAAB8A/Z76a9PVsL3w/w451-h602-no/DSCF0118.JPG,Jack-O-Lantern,,Halloween,Holiday,Green,3.9,Austria,3,Thin,USA,1981,,,,411,pezdb
https://lh5.googleusercontent.com/-ba5KZ_HewDs/UpFa9l0KDmI/AAAAAAAABwc/0y1uOxBueuU/w451-h602-no/DSCF0026.JPG,Jack Jack,"Masked, Printed stem",Incredibles,Disney,Red,4.9,Hungary,1,Yes,USA,2004,,,,412,pezdb
https://lh6.googleusercontent.com/-Xae5xtOeG_g/UpFbA7yGMgI/AAAAAAAABxA/xik7PPJ1SCI/w451-h602-no/DSCF0030.JPG,Jack Jack,Unmasked,Incredibles,Disney,Yellow,4.9,Hungary,1,Yes,Europe,2004,,,,413,pezdb
https://lh3.googleusercontent.com/-AT_V7MZQNrs/UovYhppf3AI/AAAAAAAAALM/cqHxusBhqKU/w435-h580-no/DSCF0005.JPG,Jack in the Box,,,Promotional,Medium Blue,4.9,Hungary,1,Yes,USA,1999,,,,414,pezdb
https://lh4.googleusercontent.com/-imCZN9hHdgQ/UpFbRlml8WI/AAAAAAAABzk/PysP_zIMBaU/w451-h602-no/DSCF0051.JPG,Ironman,Yellow face,Superheroes,Comics,Yellow,5.9,China,6,Yes,USA,2009,,,,415,pezdb
https://lh4.googleusercontent.com/-Pwi8OSBr7iY/UpFbSsfZAYI/AAAAAAAABz4/E2TbMl7Mc4Q/w451-h602-no/DSCF0052.JPG,Ironman,Gold face,Superheroes,Comics,Red,7.5,China,6,Yes,USA,2012,,,,416,pezdb
https://lh4.googleusercontent.com/-VC1OtoUX6fM/UovYqIzaFzI/AAAAAAAAAMc/G-eS2RymdgA/w435-h580-no/DSCF0015.JPG,Irma Gobb,,Mr. Bean,Television,Dusty Green,4.9,Hungary,1,Yes,Europe,2005,,,,417,pezdb
https://lh3.googleusercontent.com/-hzYFY6spNVk/Uo2vnRGd47I/AAAAAAAAAvQ/Qlglf2Hy0l8/w451-h602-no/DSCF0030.JPG,Iridessa,1 piece purple flower,Disney Fairies,Disney,Light green,5.9,China,6,Yes,USA,2008,,,,418,pezdb
https://lh6.googleusercontent.com/-Lcuk3whVawY/UoxWFlTJfyI/AAAAAAAAAY0/e0V31muu-dE/w435-h580-no/DSCF0019.JPG,Iorek Byrnison,,Golden Compass,Movies,Carmel Brown,5.9,China,6,Yes,USA,2007,,,,419,pezdb
https://lh4.googleusercontent.com/-YQPePLt1zuw/Uo2weOWLleI/AAAAAAAAA1g/i226nl4QNlI/w451-h602-no/DSCF0080.JPG,Inspector,,Pink Panther,Cartoons,Neon Green,4.9,Not Listed,5,Yes,Europe,1997,,,,420,pezdb
https://lh3.googleusercontent.com/-qylprLQdoGk/UovZK98G_iI/AAAAAAAAAQ4/QANDArBHs1c/w435-h580-no/DSCF0050.JPG,Insectosaurus ,,Monsters vs. Aliens,Dreamworks,Yellow,5.9,Not Listed,6,Yes,Europe,2009,,,,421,pezdb
https://lh3.googleusercontent.com/-39dKD_RssmA/UoxXOl3i6VI/AAAAAAAAAhU/bsYBZobw0wQ/w435-h580-no/DSCF0091.JPG,Indian Whistle,,Merry Music Maker,Whistle,Red,4.9,Slovenia,5,Yes,Europe,1990,,,,422,pezdb
https://lh6.googleusercontent.com/-r7ebpmlsUOQ/UpFbOO_RCZI/AAAAAAAABy8/PN2y7vnU3Lo/w451-h602-no/DSCF0046.JPG,Incredible Hulk,Light green,Superheroes,Comics,Chartreuse,4.9,China,6,Yes,USA,1981,,,,423,pezdb
https://lh6.googleusercontent.com/-dji1zPBqEuo/UpFbOrrfUrI/AAAAAAAABzE/vu3j7aZqPnE/w451-h602-no/DSCF0047.JPG,Incredible Hulk,Large head,Superheroes,Comics,Neon Green,4.9,Hungary,1,Yes,USA,1999,,,,424,pezdb
https://lh5.googleusercontent.com/-ke4EYIOMtGA/UpFbP2aFv2I/AAAAAAAABzM/1tks68rga5M/w451-h602-no/DSCF0048.JPG,Incredible Hulk,Dark green remake,Superheroes,Comics,Lavender,5.9,China,6,Yes,USA,2009,,,,425,pezdb
https://lh5.googleusercontent.com/-aLx_mIXNeGQ/Uo7kExRYU6I/AAAAAAAABe8/O6KvSAxjwKU/w451-h602-no/DSCF0170.JPG,Icee Bear,White head,Christmas,Holiday,Purple,4.9,Not Listed,5,Yes,Europe,1999,,,,426,pezdb
https://lh4.googleusercontent.com/-eJs3i1Gesac/Uo2xcPTHodI/AAAAAAAAA9M/DKWimY18Q0c/w451-h602-no/DSCF0145.JPG,I-Saur,,Pez-A-Saurs,Animals,Green,4.9,Slovenia,5,Yes,USA,1995,,,,427,pezdb
https://lh6.googleusercontent.com/-qvVUF8OK0VA/Uo7iSR5LaII/AAAAAAAABSs/_WLUw9tPgjk/w451-h602-no/DSCF0070.JPG,Huey,Red hat,Duck Nephews,Disney,Red,4.9,Hungary,1,Yes,Europe,1997,,,,428,pezdb
https://lh6.googleusercontent.com/-5lx2Y6QaWD8/UouW68kfdOI/AAAAAAAAAH4/Re4lQ1gNfDY/w401-h534-no/DSCF0003.JPG,Homer Simpson,Brown Hair Line,Simpsons,Television,Medium Blue,4.9,Slovenia,5,Yes,USA,2000,,,,429,pezdb
https://lh3.googleusercontent.com/-FVwqWA-rVWY/Uo2vaIKir2I/AAAAAAAAAtI/Fm2-OpEXtj0/w451-h602-no/DSCF0012.JPG,Hockey Puck,,Pez Sportz,Sports,White,4.9,Hungary,1,Yes,USA,2003,,,,430,pezdb
https://lh4.googleusercontent.com/-I6eqboOL53I/Uo7kILjiJPI/AAAAAAAABfk/4UTMSAHmJtU/w451-h602-no/DSCF0174.JPG,Hippo,,Kooky Zoo,Animals,Neon Pink,5.9,Slovenia,5,Yes,USA,1997,,,,431,pezdb
https://lh3.googleusercontent.com/-q6It2Ok9-6A/Uo7kK6R-U2I/AAAAAAAABgE/YjQ0aqqMpEk/w451-h602-no/DSCF0178.JPG,Hippo,Crystals,Kooky Zoo,Animals,Neon Red,4.9,Not Listed,1,Yes,USA,1997,,,,432,pezdb
https://lh6.googleusercontent.com/-JLtXBJgHTR4/Uo7j4TUv8wI/AAAAAAAABdk/xiaaXaUP2Eg/w451-h602-no/DSCF0159.JPG,Henry Hawk,Painted eyes,Looney Tunes,Cartoons,Brown,3.9,Austria,8,Thin,,1980,,,,433,pezdb
https://lh5.googleusercontent.com/-mrAeU8p7jng/Uo2wxukKY7I/AAAAAAAAA4M/vaG2eTchbos/w451-h602-no/DSCF0101.JPG,Hello Kitty Full Body,Red bow,Hello Kitty,Japanese,Red,5.9,Not Listed,6,Yes,Japan,2008,,"1 Loose (China stem, USA release)",,434,pezdb
https://lh4.googleusercontent.com/-FbFH3noLOZE/Uo2wyPIreSI/AAAAAAAAA4Q/kCiZ5F9mGlY/w451-h602-no/DSCF0102.JPG,Hello Kitty Full Body,"Pink bow, heart",Hello Kitty,Japanese,Pink,5.9,Not Listed,6,Yes,Japan,2008,,,,435,pezdb
https://lh3.googleusercontent.com/-6x8H2m-HRIM/Uo2wr-TD8ZI/AAAAAAAAA3U/AjSTUxFlH4E/w451-h602-no/DSCF0094.JPG,Hello Kitty,,Hello Kitty,Japanese,Red,4.9,Hungary,1,Yes,,2005,,,,436,pezdb
https://lh3.googleusercontent.com/-iruWJLBO9M4/Uo2wvFnub-I/AAAAAAAAA30/4n9JrHVkx2w/w451-h602-no/DSCF0098.JPG,Hello Kitty,Crystal,Hello Kitty,Japanese,Red,4.9,Hungary,1,Yes,USA,2006,,,Lunchbox gift set,437,pezdb
https://lh5.googleusercontent.com/-0vWvPX33qSQ/Uo2w0RV35QI/AAAAAAAAA4o/tnKZUR37fW4/w451-h602-no/DSCF0106.JPG,Hello Kitty,Black Skull Bow,Hello Kitty,Japanese,Black,5.9,Hungary,1,Yes,Europe,2011,2013,,,438,pezdb
https://lh6.googleusercontent.com/-wfzDQaF1JGo/Uo2w1gmrqOI/AAAAAAAAA4w/MUxvobvfCUc/w451-h602-no/DSCF0107.JPG,Hello Kitty,Glitter crystal black skull bow,Hello Kitty,Japanese,Pink,5.9,Hungary,1,Yes,Europe,2011,2013,,,439,pezdb
https://lh6.googleusercontent.com/-0KYGoGmKTAQ/Uo2w2amcgGI/AAAAAAAAA44/aAlB6OFAHTE/w451-h602-no/DSCF0108.JPG,Hello Kitty,Pink polka dot bow,Hello Kitty,Japanese,Light Pink,7.5,Hungary,1,Yes,Europe,2011,2013,,,440,pezdb
https://lh6.googleusercontent.com/-SzCNL_8i6VU/Uo2w20ASM4I/AAAAAAAAA5A/wHrZy7gQ0e0/w451-h602-no/DSCF0109.JPG,Hello Kitty,Glitter crystal purple bow,Hello Kitty,Japanese,Lavender,5.9,Hungary,1,Yes,Europe,2011,2013,,,441,pezdb
https://lh6.googleusercontent.com/-S2oB20Qd9b4/UpFa_PuhmzI/AAAAAAAABws/G4pfDQ80K7U/w451-h602-no/DSCF0028.JPG,Helen Parr,"Masked, Printed stem",Incredibles,Disney,Red,5.9,Slovenia,5,Yes,USA,2004,,,,442,pezdb
https://lh3.googleusercontent.com/-r-fPVuwhTaM/UpFbDhTU-eI/AAAAAAAABxY/6oCenMXt7dU/w451-h602-no/DSCF0033.JPG,Helen Parr,Unmasked,Incredibles,Disney,Orange,4.9,Hungary,1,Yes,Europe,2004,,,,443,pezdb
https://lh5.googleusercontent.com/-fzNQYQSet0I/UoxWkbnV2qI/AAAAAAAAAcs/nsZ_egKSD9I/w435-h580-no/DSCF0051.JPG,Heatblast,Printed Stem,Ben Ten,Television,Orange,5.9,Hungary,1,Yes,Europe,2010,2013,,,444,pezdb
https://lh4.googleusercontent.com/-ZUFlfEpn8jM/Uo2xcGF7MCI/AAAAAAAAA9U/S6-ExiZ_Qv4/w451-h602-no/DSCF0146.JPG,He-Saur,,Pez-A-Saurs,Animals,Purple,4.9,Slovenia,5,Yes,USA,1995,,,,445,pezdb
https://lh3.googleusercontent.com/-FaU_5C35YvY/UpFcKwpvbJI/AAAAAAAAB9Q/qMJGZenKpkY/w451-h602-no/DSCF0128.JPG,Happy Henry,Non-glowing,Halloween,Holiday,Neon Red,4.9,Hungary,1,Yes,USA,1999,,1 Loose,,446,pezdb
https://lh4.googleusercontent.com/-Ms-hrsXbinw/UpFcM3xMBfI/AAAAAAAAB9g/f0IVsT8c7UU/w451-h602-no/DSCF0130.JPG,Happy Henry,Glow in the dark,Halloween,Holiday,Red,4.9,Hungary,1,Yes,USA,1998,,,,447,pezdb
https://lh6.googleusercontent.com/-RKQsBy3TONE/Uo2xP8JCOFI/AAAAAAAAA74/ghqKC-pRu6E/w451-h602-no/DSCF0133.JPG,Happy,Printed Stem,Snow White and the Seven Dwarfs,Disney,Olive Green,5.9,China,6,Yes,USA,2010,2010,,Mini,448,pezdb
https://lh3.googleusercontent.com/-lO2AgP-CKNY/Uo2vzT2VAaI/AAAAAAAAAwg/1RsjbaL4htY/w451-h602-no/DSCF0040.JPG,Handy Manny Garcia,,Handy Manny,Disney,Green,5.9,China,6,Yes,USA,2011,,,,449,pezdb
https://lh6.googleusercontent.com/-LfILncEIcAo/UoxV7rDtlXI/AAAAAAAAAXg/tW_VBkpS-Go/w435-h580-no/DSCF0008.JPG,Hammy,,Over the Hedge,Dreamworks,Burgundy,5.9,China,6,Yes,USA,2006,,,,450,pezdb
https://lh4.googleusercontent.com/-achx00ejCFQ/UoxXVJGJ0wI/AAAAAAAAAiE/i4O-EJQlj8M/w435-h580-no/DSCF0097.JPG,Hamm,,Toy Story,Disney,Pink,5.9,Hungary,1,Yes,USA,2010,,,,451,pezdb
https://lh6.googleusercontent.com/-yX8vbrw_OJY/UpFcUct8TgI/AAAAAAAAB-0/9717utR_Tss/w451-h602-no/DSCF0141.JPG,Halloween Pumpkin,"Remake, glow in the dark",Halloween,Holiday,Glowing White,5.9,Hungary,1,Yes,USA,2012,2012,,,452,pezdb
https://lh5.googleusercontent.com/-ltZUBD6cUns/UpFcVGroVkI/AAAAAAAAB-8/3Ww0A5H6Cpc/w451-h602-no/DSCF0142.JPG,Halloween Bat,Glow in the dark,Halloween,Holiday,Glowing White,5.9,China,6,Yes,USA,2009,,,,453,pezdb
https://lh6.googleusercontent.com/-Adnzwe-zovA/Uo7iOnD2cWI/AAAAAAAABSY/CVf572iJ33M/w451-h602-no/DSCF0067.JPG,Gyro Gearloose,,Ducktales,Disney,Lavender,4.9,Not Listed,1,Yes,Europe,1992,,,,454,pezdb
https://lh3.googleusercontent.com/-w_2vp1ZRcBo/Uo2xQpvEA9I/AAAAAAAAA8A/6OsNw2uhvME/w451-h602-no/DSCF0134.JPG,Grumpy,Printed Stem,Snow White and the Seven Dwarfs,Disney,Brown,5.9,China,6,Yes,USA,2010,2010,,Mini,455,pezdb
https://lh4.googleusercontent.com/-j4Wk3qejZGc/UpFccjplQhI/AAAAAAAACAQ/r_LH7UEV9rs/w451-h602-no/DSCF0152.JPG,Grover Cleveland,Printed Stem,U.S. Presidents Series V,People,Medium Blue,7.5,China,6,Yes,USA,2013,2013,,,456,pezdb
https://lh5.googleusercontent.com/-J3j6hsxEqYI/UpFatniapII/AAAAAAAABt8/p-2HRYeHUs4/w451-h602-no/DSCF0005.JPG,Groom,Caucasian,,People,Black,4.9,Slovenia,5,Yes,USA,2001,,,,457,pezdb
https://lh5.googleusercontent.com/-uahuPc9PBJI/UpFau47p3-I/AAAAAAAABuQ/dJF0iq2xHLU/w451-h602-no/DSCF0007.JPG,Groom,African American,,People,Black,5.9,Slovenia,5,Yes,USA,2001,,,,458,pezdb
https://lh3.googleusercontent.com/-FSqi6LjsUzU/UpFbX_5XunI/AAAAAAAAB0o/h9Ey2ICcB1g/w451-h602-no/DSCF0059.JPG,Green Lantern,Bust,Justice League,Comics,Black,5.9,China,6,Yes,USA,2011,,,,459,pezdb
https://lh5.googleusercontent.com/-68nxCEPL4Fc/Uo2xZc8bgPI/AAAAAAAAA84/62mMZTy5lUo/w451-h602-no/DSCF0143.JPG,Green Apple,,Sourz,Pez Originals,Red,4.9,Hungary,1,Yes,USA,2002,,,,460,pezdb
https://lh5.googleusercontent.com/-feWqqfnWzkw/Uo2wjaobUAI/AAAAAAAAA2A/DJtymy4JDzs/w451-h602-no/DSCF0084.JPG,Grasshopper,,Bugz,Animals,Green,4.9,Slovenia,5,Yes,USA,2000,,,,461,pezdb
https://lh5.googleusercontent.com/--CCYpffoAIY/UouXWOkO86I/AAAAAAAAAH4/wQ8c-ZUlhrI/w418-h557-no/DSCF0043.JPG,Gorilla,Black head,,Animals,Red,3.4,Austria,4;6,No,USA,1975,2013,,,462,pezdb
https://lh5.googleusercontent.com/-fryOQkVd7p4/Uo7ih06EsBI/AAAAAAAABUc/mSCpPudBgss/w451-h602-no/DSCF0086.JPG,Goofy C,"Pink face, removable ears",,Disney,Red,3.9,Hong Kong,6,No,,1970s,,,,463,pezdb
https://lh5.googleusercontent.com/-Ymh-9j6rrwk/Uo7idTau-KI/AAAAAAAABT4/Uomx5y6Duf8/w451-h602-no/DSCF0080.JPG,Goofy,,Classic Mickey Mouse and Friends,Disney,Red,4.9,Slovenia,5,Yes,USA,2008,,,,464,pezdb
https://lh4.googleusercontent.com/-9DMy1DHqX0I/Uo7kQerFsMI/AAAAAAAABgs/D_7VkIomL8U/w451-h602-no/DSCF0184.JPG,Goofy,,Mickey Mouse Clubhouse,Disney,Orange,5.9,China,6,Yes,USA,2009,2013,,,465,pezdb
https://lh3.googleusercontent.com/--ILD7o36hr4/Uo7igakQdAI/AAAAAAAABUQ/GpETI04vg_0/w451-h602-no/DSCF0083.JPG,Goofy,Removeable teeth,,Disney,Red,4.9,Yugoslavia,5,Yes,USA,1989,,,,466,pezdb
https://lh5.googleusercontent.com/-TASlTUvnOHs/Uo7hedYiKcI/AAAAAAAABLs/CwKs8aasXRc/w451-h602-no/DSCF0014.JPG,Gonzo,,Muppets,Television,Medium Blue,4.9,Austria,7,Yes,USA,1991,,,,467,pezdb
https://lh5.googleusercontent.com/-kQE8VnaOrbE/UpFb6wixgRI/AAAAAAAAB6c/wG-307imPDE/w451-h602-no/DSCF0106.JPG,Gollum,Mini,Lord of the Rings,Movies,Tan,5.9,China,6,Yes,USA,2011,2011,1 Loose,,468,pezdb
https://lh6.googleusercontent.com/-oCNs2hJs_NA/UoxWCWAOPEI/AAAAAAAAAYc/OlmlCPoBLRY/w435-h580-no/DSCF0016.JPG,Golden Monkey,,Golden Compass,Movies,Light Orange,5.9,China,6,Yes,USA,2007,,,,469,pezdb
https://lh6.googleusercontent.com/-X8Wss8kJfnU/UpFcCZGYCAI/AAAAAAAAB7s/7k9as0-DA3k/w451-h602-no/DSCF0116.JPG,Goblin King,,Hobbit,Movies,Brown,7.5,China,6,Yes,USA,2013,2013,,In Walmart exclusive set,470,pezdb
https://lh6.googleusercontent.com/-JTqrDi_--YI/UoxWIRw6dcI/AAAAAAAAAZI/rU5eOXppdLI/w435-h580-no/DSCF0021.JPG,Gloria,,Madagascar,Dreamworks,Pink,5.9,China,6,Yes,USA,2005,,,,471,pezdb
https://lh3.googleusercontent.com/-LiIBUTv2hac/UovYxrN7uNI/AAAAAAAAANU/m5I5H9jdQOg/w435-h580-no/DSCF0021.JPG,Glenda the Good Witch,,Wizard of Oz,Movies,Light Pink,5.9,China,6,Yes,USA,2009,2009,,,472,pezdb
https://lh5.googleusercontent.com/-c8ZBtHqgMeY/UpFb6DxkvMI/AAAAAAAAB6Q/6IpVEyhp2ec/w451-h602-no/DSCF0105.JPG,Gimli,Mini,Lord of the Rings,Movies,Silver,5.9,China,6,Yes,USA,2011,2011,1 Loose,,473,pezdb
https://lh6.googleusercontent.com/-XJOrdh1LCi0/UouXCE2-3WI/AAAAAAAAAH4/o0KCfPJ9r6Y/w401-h534-no/DSCF0016.JPG,Ghost,Black Eyes,Halloween,Holiday,Orange ,7.5,Hungary,1,Yes,USA,2013,2013,,,474,pezdb
https://lh3.googleusercontent.com/-b1iEIUHJ-Yg/UpFcEVLNueI/AAAAAAAAB8E/U8n0pbdRfY0/w451-h602-no/DSCF0119.JPG,Ghost,White pupils,Halloween,Holiday,Orange ,7.5,Hungary,1,Yes,USA,2013,2013,,,475,pezdb
https://lh3.googleusercontent.com/-U4goQazKMmk/UpFbe1R_uwI/AAAAAAAAB10/_xLVirb4oxg/w451-h602-no/DSCF0068.JPG,George Washington,Printed Stem,U.S. Presidents Series I,People,Red,5.9,China,6,Yes,USA,2011,,,Education series,476,pezdb
https://lh3.googleusercontent.com/-xTQL0xiPPSI/UpFbzK-yWLI/AAAAAAAAB5M/606fCi2oU4g/w451-h602-no/DSCF0096.JPG,Geordi LaForge,,Star Trek Next Generation,Television,Black,7.5,China,6,Yes,USA,2012,2012,1 Loose,,477,pezdb
https://lh4.googleusercontent.com/-RVO06xTfMqA/Uo7jafLRGeI/AAAAAAAABZ8/rS_BYQpUIMY/w451-h602-no/DSCF0130.JPG,General Grevious,,Star Wars,Movies,Silver,5.9,China,6,Yes,USA,2005,,,,478,pezdb
https://lh4.googleusercontent.com/-wpnlLsbsu9g/Uo7kGCvKrGI/AAAAAAAABfU/Tidh6syezwA/w451-h602-no/DSCF0173.JPG,Gator,,Kooky Zoo,Animals,Neon Orange,4.9,Hungary,1,Yes,USA,1997,,,,479,pezdb
https://lh6.googleusercontent.com/-cuS5odpEsrI/Uo7kKKJoZsI/AAAAAAAABf4/hBzfv1W3LqQ/w451-h602-no/DSCF0177.JPG,Gator,Crystals,Kooky Zoo,Animals,Neon Orange,4.9,Not Listed,1,Yes,USA,1997,,,,480,pezdb
https://lh3.googleusercontent.com/--Ell9E0cDis/Uo7h2o2_uyI/AAAAAAAABO0/v7gkst7MeVU/w451-h602-no/DSCF0039.JPG,Gary,,Spongebob Square Pants,Cartoons,Green,5.9,Not Listed,6,Yes,Europe,2008,,,,481,pezdb
